"State: (0, 0)","State: (0, 1)","State: (0, 2)","State: (0, 3)","State: (0, 4)","State: (0, 5)","Wall: (1, 0)","State: (1, 1)","State: (1, 2)","State: (1, 3)","Wall: (1, 4)","State: (1, 5)","State: (2, 0)","State: (2, 1)","State: (2, 2)","State: (2, 3)","Wall: (2, 4)","State: (2, 5)","State: (3, 0)","State: (3, 1)","State: (3, 2)","State: (3, 3)","Wall: (3, 4)","State: (3, 5)","State: (4, 0)","Wall: (4, 1)","State: (4, 2)","State: (4, 3)","State: (4, 4)","State: (4, 5)","State: (5, 0)","State: (5, 1)","State: (5, 2)","State: (5, 3)","State: (5, 4)","State: (5, 5)"
99.48400651,97.88325587,96.44419868,95.05520565,93.81887457,92.44937855,0,95.37871588,95.08773204,93.95884213,0,91.24556502,94.54743361,94.04697583,92.80129283,92.74388939,0,90.05677366,93.3820891,93.9058367,92.68979262,90.6340283,0,88.88281702,92.1666339,0,92.62142293,91.33879896,89.07811866,88.1036273,92.84540334,90.4396567,91.31955617,91.41749275,90.10091468,88.83654198
99.48916886,97.88835934,96.44924411,95.0601944,93.82381343,92.45426192,0,95.38376131,95.09272141,93.96378106,0,91.25039956,94.55241625,94.05195847,92.8062266,92.74877836,0,90.06155985,93.38702062,93.91075789,92.69465983,90.63884299,0,88.88755535,92.1715161,0,92.6262348,91.34355744,89.08282401,88.10828441,92.85023672,90.44444175,91.32431172,91.42220107,90.10557559,88.84115586
99.49427959,97.89341178,96.45423909,95.06513326,93.82870291,92.45909646,0,95.38875629,95.09766089,93.9686706,0,91.25518575,94.55734906,94.05689128,92.81111102,92.75361844,0,90.06629817,93.39190282,93.91562987,92.69947837,90.64360953,0,88.8922463,92.17634949,0,92.63099855,91.34826835,89.0874823,88.11289496,92.85502177,90.44917895,91.32901972,91.42686231,90.11018989,88.84572361
99.49933921,97.8984137,96.45918411,95.07002273,93.83354349,92.46388265,0,95.39370131,95.10255097,93.97351125,0,91.25992408,94.56223255,94.06177476,92.8159466,92.75841013,0,90.07098912,93.39673621,93.92045313,92.70424873,90.64832841,0,88.89689033,92.18113454,0,92.63571466,91.35293214,89.09209401,88.1174594,92.85975897,90.45386878,91.33368063,91.43147693,90.11475805,88.85024567
99.50434823,97.90336559,96.46407969,95.07486331,93.83833566,92.46862098,0,95.39859689,95.10739216,93.97830349,0,91.26461502,94.5670672,94.06660941,92.82073382,92.76315389,0,90.07563316,93.40152126,93.92522816,92.70897138,90.6530001,0,88.90148793,92.18587174,0,92.64038362,91.35754929,89.0966596,88.1219782,92.8644488,90.45851171,91.33829494,91.43604541,90.11928052,88.85472252
99.50930717,97.90826797,96.46892631,95.07965549,93.84307991,92.47331192,0,95.40344351,95.11218493,93.98304781,0,91.26925906,94.5718535,94.07139571,92.82547317,92.76785022,0,90.08023075,93.40625846,93.92995544,92.71364681,90.65762507,0,88.90603955,92.19056157,0,92.64500588,91.36212028,89.10117954,88.12645181,92.86909173,90.46310821,91.34286311,91.4405682,90.12375778,88.8591546
99.51421651,97.91312132,96.47372447,95.08439974,93.84777672,92.47795596,0,95.40824166,95.11692977,93.98774468,0,91.27385665,94.57659194,94.07613415,92.83016513,92.77249958,0,90.08478237,93.41094828,93.93463544,92.71827548,90.66220379,0,88.91054565,92.1952045,0,92.64958192,91.36664555,89.10565428,88.13088068,92.87368823,90.46765875,91.34738559,91.44504577,90.12819025,88.86354236
99.51907677,97.91792614,96.47847464,95.08909655,93.85242656,92.48255355,0,95.41299184,95.12162717,93.99239459,0,91.27840827,94.58128299,94.08082521,92.83481017,92.77710246,0,90.08928847,93.41559121,93.93926865,92.72285786,90.66673673,0,88.91500669,92.199801,0,92.6541122,91.37112557,89.11008427,88.13526526,92.87823876,90.47216378,91.35186285,91.44947856,90.13257841,88.86788624
99.52388841,97.92268291,96.48317731,95.09374639,93.8570299,92.48710517,0,95.41769451,95.12627759,93.99699799,0,91.28291438,94.58592714,94.08546936,92.83940876,92.7816593,0,90.09374952,93.42018772,93.94385552,92.72739443,90.67122434,0,88.91942313,92.20435153,0,92.65859717,91.37556079,89.11446996,88.139606,92.8827438,90.47662376,91.35629533,91.45386702,90.13692268,88.87218668
99.52865195,97.92739211,96.48783296,95.09834973,93.86158721,92.49161128,0,95.42235016,95.1308815,94.00155536,0,91.28737542,94.59052484,94.09006706,92.84396136,92.78617057,0,90.09816595,93.42473825,93.94839653,92.73188562,90.67566707,0,88.9237954,92.20885656,0,92.6630373,91.37995166,89.1188118,88.14390333,92.88720378,90.48103914,91.36068349,91.4582116,90.14122351,88.87644411
99.53336785,97.93205422,96.49244205,95.10290704,93.86609895,92.49607232,0,95.42695924,95.13543938,94.00606716,0,91.29179185,94.59507657,94.09461879,92.84846844,92.79063673,0,90.10253822,93.42924328,93.95289212,92.73633191,90.68006537,0,88.92812394,92.21331654,0,92.66743303,91.38429862,89.12311021,88.14815769,92.89161916,90.48541037,91.36502777,91.46251273,90.14548133,88.88065898
99.53803658,97.93666971,96.49700504,95.10741878,93.87056557,92.50048875,0,95.43152224,95.13995168,94.01053384,0,91.29616412,94.59958278,94.099125,92.85293045,92.79505823,0,90.10686676,93.43370326,93.95734276,92.74073373,90.68441969,0,88.9324092,92.21773192,0,92.67178479,91.38860211,89.12736565,88.15236951,92.89599038,90.48973788,91.36932861,91.46677085,90.14969658,88.88483169
99.54265864,97.94123905,96.50152241,95.1118854,93.87498752,92.50486102,0,95.43603961,95.14441886,94.01495586,0,91.30049267,94.60404393,94.10358615,92.85734783,92.79943552,0,90.11115202,93.43811864,93.96174889,92.74509153,90.68873047,0,88.93665161,92.22210315,0,92.67609304,91.39286257,89.13157852,88.1565392,92.9003179,90.49402212,91.37358644,91.47098639,90.15386967,88.88896268
99.54723447,97.94576269,96.50599461,95.11630735,93.87936525,92.50918957,0,95.44051181,95.14884136,94.01933365,0,91.30477793,94.60846047,94.10800268,92.86172104,92.80376903,0,90.11539443,93.44248987,93.96611096,92.74940576,90.69299814,0,88.94085159,92.22643067,0,92.68035821,91.39708042,89.13574927,88.1606672,92.90460214,90.49826352,91.37780169,91.47515977,90.15800103,88.89305235
99.55176454,97.9502411,96.51042208,95.12068508,93.88369921,92.51347483,0,95.44493928,95.15321964,94.02366767,0,91.30902034,94.61283284,94.11237505,92.86605053,92.80805921,0,90.11959442,93.44681738,93.97042941,92.75367684,90.69722313,0,88.94500958,92.23071491,0,92.68458073,91.40125609,89.13987831,88.16475392,92.90884354,90.5024625,91.38197479,91.47929142,90.16209107,88.89710114
99.55624931,97.95467472,96.51480528,95.12501904,93.88798983,92.51771724,0,95.44932248,95.15755414,94.02795835,0,91.31322032,94.61716149,94.1167037,92.87033671,92.81230649,0,90.1237524,93.45110162,93.97470468,92.75790521,90.70140587,0,88.94912598,92.2349563,0,92.68876102,91.40539001,89.14396607,88.16879977,92.91304252,90.5066195,91.38610615,91.48338176,90.16614022,88.90110943
99.56068924,97.959064,96.51914464,95.12930966,93.89223754,92.52191722,0,95.45366184,95.16184529,94.03220612,0,91.3173783,94.62144685,94.12098906,92.87458004,92.81651129,0,90.12786881,93.45534302,93.97893719,92.7620913,90.70554679,0,88.95320122,92.23915529,0,92.69289951,91.40948258,89.14801294,88.17280517,92.91719951,90.51073492,91.39019621,91.48743119,90.17014888,88.90507764
99.56508476,97.9634094,96.52344062,95.13355737,93.89644277,92.5260752,0,95.45795782,95.16609353,94.03641141,0,91.32149471,94.62568936,94.12523157,92.87878093,92.82067404,0,90.13194405,93.45954201,93.98312738,92.76623553,90.70964629,0,88.95723571,92.24331228,0,92.69699662,91.41353423,89.15201935,88.17677051,92.92131494,90.51480919,91.39424536,91.49144012,90.17411745,88.90900617
99.56943634,97.96771134,96.52769363,95.1377626,93.90060595,92.53019161,0,95.46221083,95.17029929,94.04057465,0,91.32556995,94.62988944,94.12943165,92.88293981,92.82479517,0,90.13597853,93.463699,93.98727567,92.77033831,90.71370481,0,88.96122985,92.2474277,0,92.70105275,91.41754537,89.15598569,88.1806962,92.92538921,90.51884272,91.39825402,91.49540897,90.17804633,88.91289541
99.57374439,97.97197026,96.53190411,95.14192578,93.9047275,92.53426685,0,95.46642131,95.17446299,94.04469625,0,91.32960444,94.63404752,94.13358974,92.8870571,92.82887509,0,90.13997268,93.46781442,93.99138247,92.77440007,90.71772273,0,88.96518406,92.25150197,0,92.70506832,91.42151639,89.15991237,88.18458263,92.92942273,90.52283591,91.4022226,91.49933813,90.18193592,88.91674576
99.57800937,97.97618659,96.53607249,95.14604733,93.90880784,92.53830134,0,95.47058969,95.17858506,94.04877665,0,91.33359858,94.63816402,94.13770624,92.89113322,92.83291421,0,90.14392688,93.47188869,93.99544821,92.77842121,90.72170048,0,88.96909872,92.2555355,0,92.70904374,91.42544771,89.16379978,88.18843019,92.93341593,90.52678917,91.40615149,91.503228,90.18578662,88.92055761
99.58223169,97.98036076,96.54019919,95.15012767,93.91284737,92.54229548,0,95.47471639,95.1826659,94.05281623,0,91.33755278,94.64223936,94.14178157,92.89516858,92.83691293,0,90.14784154,93.47592222,93.99947329,92.78240214,90.72563845,0,88.97297423,92.25952869,0,92.7129794,91.42933971,89.16764831,88.19223928,92.93736919,90.5307029,91.41004109,91.50707896,90.18959881,88.92433134
99.58641179,97.98449318,96.54428461,95.1541672,93.91684651,92.54624968,0,95.47880181,95.18670594,94.05681542,0,91.34146744,94.64627394,94.14581616,92.89916359,92.84087167,0,90.15171705,93.47991541,94.00345812,92.78634326,90.72953704,0,88.97681099,92.26348195,0,92.71687571,91.43319279,89.17145837,88.19601028,92.94128291,90.53457749,91.41389179,91.51089142,90.19337288,88.92806733
99.59055009,97.98858428,96.54832919,95.15816633,93.92080565,92.55016434,0,95.48284639,95.19070557,94.06077462,0,91.34534296,94.65026818,94.1498104,92.90311864,92.84479082,0,90.15555381,93.48386867,94.0074031,92.79024497,90.73339665,0,88.98060938,92.26739568,0,92.72073305,91.43700734,89.17523032,88.19974357,92.9451575,90.53841333,91.41770399,91.51466576,90.19710921,88.93176596
99.59464701,97.99263448,96.55233332,95.16212548,93.9247252,92.55403986,0,95.48685052,95.19466521,94.06469423,0,91.34917971,94.65422247,94.15376469,92.90703415,92.84867078,0,90.1593522,93.4877824,94.01130863,92.79410766,90.73721765,0,88.98436979,92.27127027,0,92.72455182,91.44078374,89.17896455,88.20343953,92.94899335,90.54221082,91.42147807,91.51840235,90.20080818,88.9354276
99.59870296,97.99664416,96.5562974,95.16604503,93.92860556,92.55787662,0,95.4908146,95.19858526,94.06857464,0,91.35297811,94.65813723,94.15767944,92.9109105,92.85251195,0,90.16311261,93.49165699,94.0151751,92.79793173,90.74100045,0,88.98809259,92.27510612,0,92.7283324,91.44452238,89.18266144,88.20709853,92.95279084,90.54597033,91.4252144,91.52210158,90.20447016,88.93905263
99.60271835,98.00061376,96.56022185,95.16992539,93.93244712,92.56167501,0,95.49473905,95.2024661,94.07241625,0,91.35673851,94.66201283,94.16155505,92.91474809,92.85631469,0,90.16683541,93.49549284,94.01900291,92.80171755,90.74474542,0,88.99177817,92.2789036,0,92.73207518,91.44822364,89.18632136,88.21072093,92.95655035,90.54969225,91.42891337,91.52576381,90.20809551,88.94264141
99.60669359,98.00454365,96.56410705,95.17376694,93.93625026,92.56543541,0,95.49862425,95.20630813,94.07621944,0,91.36046132,94.66584968,94.1653919,92.9185473,92.86007942,0,90.17052099,93.49929032,94.02279245,92.80546552,90.74845295,0,88.99542689,92.28266312,0,92.73578053,91.45188788,89.18994468,88.21430712,92.96027226,90.55337694,91.43257536,91.52938942,90.21168462,88.9461943
99.61062907,98.00843425,96.5679534,95.17757008,93.94001536,92.56915822,0,95.5024706,95.21011175,94.0799846,0,91.36414689,94.66964816,94.16919038,92.92230852,92.86380649,0,90.17416971,93.50304983,94.02654408,92.80917601,90.75212339,0,88.99903912,92.28638503,0,92.73944882,91.45551548,89.19353177,88.21785744,92.96395696,90.5570248,91.43620072,91.53297878,90.21523783,88.94971167
99.6145252,98.01228594,96.57176129,95.18133519,93.94374282,92.57284379,0,95.50627849,95.21387732,94.08371211,0,91.36779561,94.67340866,94.17295087,92.92603212,92.8674963,0,90.17778194,93.50677175,94.0302582,92.81284939,90.75575713,0,89.00261523,92.29006973,0,92.74308043,91.4591068,89.19708299,88.22137226,92.96760481,90.56063617,91.43978983,91.53653224,90.21875551,88.95319386
99.61838236,98.01609912,96.5755311,95.18506265,93.947433,92.57649251,0,95.51004829,95.21760525,94.08740235,0,91.37140784,94.67713155,94.17667377,92.9297185,92.8711492,0,90.18135805,93.51045645,94.03393518,92.81648604,90.75935454,0,89.00615558,92.29371758,0,92.74667573,91.46266221,89.2005987,88.22485193,92.97121619,90.56421143,91.44334305,91.54005016,90.22223801,88.95664122
99.62220096,98.01987416,96.57926321,95.18875283,93.95108628,92.58010474,0,95.5137804,95.22129589,94.09105568,0,91.37498395,94.68081721,94.18035943,92.933368,92.87476558,0,90.1848984,93.5141043,94.03757539,92.82008632,90.76291597,0,89.00966052,92.29732895,0,92.75023507,91.46618207,89.20407925,88.2282968,92.97479144,90.56775093,91.44686073,91.54353291,90.22568569,88.96005412
99.62598137,98.02361145,96.58295799,95.19240611,93.95470303,92.58368085,0,95.51747519,95.22494963,94.09467248,0,91.3785243,94.68446602,94.18400823,92.93698102,92.87834579,0,90.18840335,93.51771567,94.0411792,92.8236506,90.76644178,0,89.01313042,92.30090421,0,92.75375882,91.46966673,89.20752499,88.23170723,92.97833095,90.57125504,91.45034324,91.54698083,90.22909889,88.96343288
99.62972398,98.02731137,96.58661583,95.19602286,93.95828361,92.5872212,0,95.52113303,95.22856682,94.09825311,0,91.38202925,94.68807834,94.18762055,92.9405579,92.88189021,0,90.19187324,93.52129093,94.04474697,92.82717924,90.76993234,0,89.01656562,92.30444372,0,92.75724734,91.47311654,89.21093628,88.23508355,92.98183506,90.57472411,91.45379092,91.55039427,90.23247796,88.96677786
99.63342916,98.0309743,96.5902371,95.19960344,93.96182839,92.59072615,0,95.5247543,95.23214785,94.10179793,0,91.38549915,94.69165453,94.19119675,92.94409901,92.88539917,0,90.19530844,93.52483044,94.04827906,92.83067259,90.773388,0,89.01996646,92.30794783,0,92.76070096,91.47653185,89.21431345,88.23842611,92.98530413,90.57815849,91.45720413,91.55377358,90.23582324,88.97008938
99.63709729,98.03460059,96.59382215,95.20314821,93.96533771,92.59419605,0,95.52833935,95.23569307,94.1053073,0,91.38893434,94.69519496,94.19473718,92.94760471,92.88887305,0,90.19870929,93.52833455,94.05177583,92.834131,90.77680909,0,89.0233333,92.3114169,0,92.76412005,91.47991301,89.21765685,88.24173524,92.98873851,90.58155853,91.46058321,91.5571191,90.23913507,88.9733678
99.64072873,98.03819062,96.59737135,95.20665754,93.96881195,92.59763124,0,95.53188855,95.23920283,94.10878159,0,91.39233519,94.69869999,94.19824221,92.95107536,92.89231219,0,90.20207612,93.53180362,94.05523764,92.83755484,90.78019598,0,89.02666647,92.31485128,0,92.76750496,91.48326036,89.22096682,88.24501128,92.99213855,90.58492456,91.46392849,91.56043115,90.24241378,88.97661343
99.64432387,98.04174475,96.60088505,95.21013177,93.97225144,92.60103209,0,95.53540225,95.2426775,94.11222113,0,91.39570203,94.70216997,94.20171219,92.9545113,92.89571694,0,90.20540929,93.535238,94.05866482,92.84094443,90.78354899,0,89.02996631,92.31825131,0,92.77085601,91.48657424,89.22424369,88.24825456,92.99550458,90.58825694,91.46724032,91.56371009,90.2456597,88.9798266
99.64788305,98.04526333,96.60436363,95.21357127,93.97565654,92.60439893,0,95.53888082,95.24611742,94.11562627,0,91.3990352,94.70560525,94.20514746,92.95791288,92.89908764,0,90.20870913,93.53863803,94.06205774,92.84430013,90.78686848,0,89.03323315,92.32161735,0,92.77417355,91.48985498,89.22748779,88.25146541,92.99883696,90.59155599,91.47051904,91.56695624,90.24887316,88.98300764
99.65140664,98.04874674,96.60780741,95.21697636,93.97902758,92.6077321,0,95.54232461,95.24952295,94.11899736,0,91.40233503,94.70900617,94.20854839,92.96128044,92.90242463,0,90.21197597,93.54200407,94.06541672,92.84762227,90.79015477,0,89.03646732,92.32494972,0,92.77745791,91.4931029,89.23069945,88.25464415,93.00213601,90.59482205,91.47376497,91.57016993,90.25205449,88.98615687
99.65489499,98.0521953,96.61121676,95.22034741,93.98236492,92.61103193,0,95.54573396,95.25289441,94.12233474,0,91.40560187,94.71237309,94.21191531,92.96461433,92.90572826,0,90.21521014,93.54533644,94.06874212,92.85091119,90.7934082,0,89.03966915,92.32824878,0,92.78070944,91.49631836,89.23387899,88.2577911,93.00540207,90.59805545,91.47697843,91.57335148,90.255204,88.98927461
99.65834846,98.05560939,96.61459201,95.22368474,93.98566888,92.61429877,0,95.54910921,95.25623216,94.12563875,0,91.40883604,94.71570634,94.21524856,92.96791488,92.90899884,0,90.21841197,93.5486355,94.07203426,92.85416722,90.7966291,0,89.04283896,92.33151484,0,92.78392844,91.49950165,89.23702674,88.26090659,93.00863547,90.60125652,91.48015977,91.57650122,90.25832202,88.99236117
99.6617674,98.05898933,96.61793351,95.22698871,93.9889398,92.61753294,0,95.55245071,95.25953654,94.12890972,0,91.41203787,94.71900625,94.21854847,92.97118243,92.91223673,0,90.22158178,93.55190156,94.07529348,92.85739069,90.79981778,0,89.04597707,92.33474824,0,92.78711526,91.50265311,89.24014301,88.26399091,93.01183654,90.60442558,91.48330929,91.57961945,90.26140886,88.99541686
99.66515214,98.06233547,96.6212416,95.23025963,93.99217802,92.62073477,0,95.5557588,95.26280787,94.13214798,0,91.41520768,94.72227317,94.22181539,92.9744173,92.91544223,0,90.22471989,93.55513496,94.07852011,92.86058193,90.80297458,0,89.0490838,92.3379493,0,92.79027021,91.50577306,89.24322811,88.2670444,93.01500559,90.60756294,91.48642731,91.58270651,90.26446483,88.998442
99.66850304,98.06564815,96.62451661,95.23349784,93.99538385,92.62390458,0,95.5590338,95.26604649,94.13535386,0,91.4183458,94.72550742,94.22504963,92.97761982,92.91861568,0,90.22782663,93.55833602,94.08171447,92.86374125,90.80609981,0,89.05215947,92.34111836,0,92.79339361,91.50886181,89.24628237,88.27006735,93.01814296,90.61066893,91.48951415,91.5857627,90.26749025,89.00143689
99.67182043,98.06892771,96.62775886,95.23670367,93.99855762,92.6270427,0,95.56227606,95.26925272,94.13852767,0,91.42145253,94.72870932,94.22825154,92.98079031,92.92175739,0,90.23090229,93.56150508,94.08487689,92.86686899,90.80919379,0,89.05520438,92.34425573,0,92.79648578,91.51191967,89.24930608,88.27306007,93.02124895,90.61374387,91.49257013,91.58878832,90.2704854,89.00440182
99.67510465,98.07217446,96.63096869,95.23987745,94.00169966,92.63014943,0,95.56548589,95.27242689,94.14166975,0,91.42452819,94.73187921,94.23142142,92.9839291,92.92486769,0,90.2339472,93.56464245,94.08800768,92.86996544,90.81225683,0,89.05821883,92.34736172,0,92.79954702,91.51494696,89.25229956,88.27602286,93.02432388,90.61678805,91.49559555,91.59178369,90.27345061,89.00733711
99.67835603,98.07538876,96.63414643,95.24301948,94.00481027,92.63322509,0,95.56866363,95.27556932,94.14478041,0,91.4275731,94.7350174,94.23455961,92.98703651,92.92794688,0,90.23696166,93.56774844,94.09110717,92.87303093,90.81528924,0,89.06120315,92.35043665,0,92.80257765,91.51794397,89.2552631,88.27895603,93.02736807,90.61980179,91.49859071,91.5947491,90.27638616,89.01024305
99.68157489,98.0785709,96.63729239,95.2461301,94.00788978,92.63627,0,95.57180959,95.27868032,94.14785996,0,91.43058756,94.7381242,94.23766642,92.99011284,92.93099528,0,90.23994597,93.57082337,94.09417566,92.87606576,90.81829132,0,89.06415762,92.35348083,0,92.80557798,91.52091101,89.25819701,88.28185987,93.03038181,90.62278539,91.50155592,91.59768486,90.27929236,89.01311992
99.68476156,98.08172123,96.64040689,95.24920961,94.01093849,92.63928446,0,95.57492409,95.28176021,94.15090872,0,91.43357188,94.74119994,94.24074215,92.9931584,92.9340132,0,90.24290044,93.57386755,94.09721347,92.87907025,90.82126339,0,89.06708255,92.35649457,0,92.8085483,91.52384838,89.26110158,88.28473466,93.03336541,90.62573916,91.50449148,91.60059126,90.2821695,89.01596803
99.68791636,98.08484005,96.64349024,95.25225832,94.01395672,92.64226878,0,95.57800744,95.28480931,94.15392699,0,91.43652635,94.74424492,94.24378713,92.99617351,92.93700094,0,90.24582537,93.57688129,94.1002209,92.88204469,90.82420573,0,89.06997823,92.35947818,0,92.81148892,91.52675637,89.2639771,88.28758071,93.03631918,90.62866339,91.50739768,91.6034686,90.28501786,89.01878766
99.69103962,98.08792769,96.64654276,95.25527655,94.01694477,92.64522325,0,95.58105996,95.28782791,94.15691507,0,91.43945127,94.74725945,94.24680166,92.99915847,92.9399588,0,90.24872105,93.5798649,94.10319825,92.88498939,90.82711865,0,89.07284495,92.36243195,0,92.81440013,91.52963529,89.26682387,88.2903983,93.03924341,90.63155838,91.51027482,91.60631717,90.28783774,89.02157909
99.69413165,98.09098445,96.64956475,95.2582646,94.01990293,92.64814817,0,95.58408195,95.29081633,94.15987328,0,91.44234695,94.75024383,94.24978605,93.00211358,92.94288709,0,90.25158777,93.58281867,94.10614583,92.88790464,90.83000244,0,89.075683,92.36535618,0,92.81728223,91.53248542,89.26964216,88.29318771,93.0421384,90.63442442,91.51312319,91.60913725,90.29062943,89.02434261
99.69719275,98.09401064,96.65255653,95.26122276,94.02283151,92.65104385,0,95.58707373,95.29377486,94.1628019,0,91.44521367,94.75319837,94.25274059,93.00503914,92.94578609,0,90.25442582,93.5857429,94.10906394,92.89079074,90.83285739,0,89.07849267,92.36825116,0,92.82013551,91.53530704,89.27243228,88.29594923,93.04500444,90.6372618,91.51594308,91.61192913,90.29339319,89.02707849
99.70022325,98.09700657,96.65551839,95.26415134,94.02573081,92.65391057,0,95.59003559,95.29670381,94.16570124,0,91.44805173,94.75612337,94.25566559,93.00793544,92.9486561,0,90.2572355,93.58863788,94.11195286,92.89364797,90.8356838,0,89.08127425,92.3711172,0,92.82296026,91.53810045,89.2751945,88.29868313,93.04784181,90.6400708,91.51873477,91.61469309,90.29612932,89.02978701
99.70322344,98.09997254,96.65845062,95.26705064,94.02860112,92.65674863,0,95.59296782,95.29960347,94.16857159,0,91.4508614,94.75901912,94.25856133,93.01080278,92.95149741,0,90.26001707,93.59150392,94.1148129,92.89647664,90.83848194,0,89.08402801,92.37395458,0,92.82575676,91.54086593,89.27792909,88.30138969,93.05065082,90.64285171,91.52149854,91.61742941,90.29883809,89.03246845
99.70619362,98.10290885,96.66135354,95.26992094,94.03144272,92.6595583,0,95.59587074,95.30247414,94.17141323,0,91.45364298,94.7618859,94.26142812,93.01364145,92.9543103,0,90.26277083,93.5943413,94.11764433,92.89927701,90.8412521,0,89.08675423,92.37676358,0,92.82852529,91.54360375,89.28063634,88.30406919,93.05343173,90.64560482,91.52423467,91.62013836,90.30151977,89.03512307
99.70913411,98.1058158,96.66422743,95.27276255,94.0342559,92.66233988,0,95.59874463,95.30531609,94.17422645,0,91.45639674,94.76472403,94.26426624,93.01645173,92.95709507,0,90.26549706,93.5971503,94.12044745,92.90204939,90.84399455,0,89.0894532,92.3795445,0,92.83126614,91.54631419,89.28331651,88.3067219,93.05618484,90.64833039,91.52694344,91.62282023,90.30417463,89.03775115
99.71204519,98.10869368,96.66707258,95.27557573,94.03704096,92.66509364,0,95.60158978,95.30812963,94.17701154,0,91.45912296,94.76753377,94.26707598,93.01923391,92.95985199,0,90.26819602,93.59993122,94.12322254,92.90479404,90.84670959,0,89.09212517,92.3822976,0,92.83397959,91.54899753,89.28596988,88.30934807,93.05891041,90.65102871,91.52962513,91.62547528,90.30680295,89.04035294
99.71492716,98.11154278,96.66988927,95.27836078,94.03979816,92.66781986,0,95.60440647,95.31091503,94.17976878,0,91.46182192,94.77031541,94.26985762,93.02198826,92.96258135,0,90.27086799,93.60268432,94.12596988,92.90751124,90.84939747,0,89.09477042,92.38502318,0,92.83666589,91.55165404,89.28859672,88.31194799,93.06160873,90.65370005,91.53227999,91.62810378,90.30940498,89.04292872
99.71778031,98.11436339,96.6726778,95.28111799,94.04252779,92.67051882,0,95.607195,95.31367258,94.18249845,0,91.46449389,94.77306923,94.27261145,93.02471507,92.9652834,0,90.27351324,93.6054099,94.12868975,92.91020128,90.85205847,0,89.09738922,92.3877215,0,92.83932534,91.55428398,89.29119729,88.3145219,93.06428007,90.65634467,91.53490831,91.63070599,90.31198099,89.04547874
99.72060493,98.11715579,96.67543845,95.28384762,94.04523013,92.67319079,0,95.60995565,95.31640255,94.18520083,0,91.46713915,94.77579552,94.27533774,93.02741462,92.96795844,0,90.27613204,93.60810822,94.13138241,92.91286441,90.85469286,0,89.09998183,92.39039283,0,92.84195819,91.55688762,89.29377186,88.31707008,93.06692469,90.65896285,91.53751035,91.63328219,90.31453124,89.04800326
99.7234013,98.11992027,96.67817149,95.28654995,94.04790544,92.67583605,0,95.61268869,95.31910522,94.18787618,0,91.46975795,94.77849455,94.27803676,93.03008717,92.97060673,0,90.27872465,93.61077955,94.13404815,92.91550091,90.85730091,0,89.10254852,92.39303745,0,92.84456471,91.55946522,89.29632068,88.31959277,93.06954286,90.66155484,91.54008636,91.63583262,90.31705599,89.05050254
99.72616971,98.12265711,96.6808772,95.28922527,94.050554,92.67845485,0,95.6153944,95.32178087,94.19052477,0,91.47235056,94.78116658,94.2807088,93.03273299,92.97322853,0,90.28129134,93.61342417,94.13668724,92.91811104,90.85988288,0,89.10508954,92.39565563,0,92.84714516,91.56201705,89.29884401,88.32209024,93.07213486,90.66412091,91.54263662,91.63835754,90.31955549,89.05297682
99.72891044,98.12536657,96.68355585,95.29187382,94.05317607,92.68104746,0,95.61807305,95.32442976,94.19314688,0,91.47491724,94.7838119,94.28335411,93.03535236,92.97582412,0,90.28383236,93.61604235,94.13929993,92.92069508,90.86243903,0,89.10760514,92.39824762,0,92.84969982,91.56454336,89.30134211,88.32456273,93.07470093,90.66666133,91.54516137,91.64085722,90.32203,89.05542636
99.73162375,98.12804894,96.68620771,95.2944959,94.05577192,92.68361414,0,95.62072491,95.32705216,94.19574277,0,91.47745826,94.78643076,94.28597297,93.03794553,92.97839375,0,90.28634797,93.61863434,94.14188649,92.92325327,90.86496962,0,89.1100956,92.4008137,0,92.85222892,91.56704441,89.30381523,88.3270105,93.07724135,90.66917634,91.54766087,91.6433319,90.32447976,89.0578514
99.73430994,98.13070449,96.68883306,95.29709175,94.05834182,92.68615516,0,95.62335026,95.32964833,94.1983127,0,91.47997387,94.78902343,94.28856565,93.04051277,92.98093769,0,90.28883842,93.62120042,94.14444719,92.92578589,90.8674749,0,89.11256115,92.40335411,0,92.85473273,91.56952045,89.30626361,88.32943379,93.07975635,90.6716662,91.55013539,91.64578183,90.32690502,89.0602522
99.73696926,98.13333348,96.69143215,95.29966164,94.06088601,92.68867077,0,95.62594935,95.33221855,94.20085693,0,91.48246432,94.79159018,94.29113239,93.04305433,92.98345618,0,90.29130397,93.62374083,94.14698229,92.92829317,90.86995513,0,89.11500204,92.40586912,0,92.85721151,91.57197172,89.30868752,88.33183285,93.08224621,90.67413116,91.55258515,91.64820726,90.32930603,89.06262899
99.73960199,98.13593619,96.69400525,95.30220584,94.06340476,92.69116122,0,95.62852245,95.33476306,94.20337572,0,91.48492987,94.79413126,94.29367347,93.04557049,92.98594949,0,90.29374486,93.62625584,94.14949203,92.93077538,90.87241056,0,89.11741852,92.40835898,0,92.8596655,91.57439849,89.31108718,88.33420792,93.08471118,90.67657147,91.55501042,91.65060844,90.33168303,89.064982
